date,flight_number,departure,destination,travel_class,service,component,dish_type,region,passengers,ratio,load_factor,price_per_dish,co2_per_item,departure_time,arrival_time,flight_duration,route,departure_latitude,departure_longitude,destination_latitude,destination_longitude,departure_tavg,departure_tmin,departure_tmax,departure_prcp,departure_snow,departure_wdir,departure_wspd,departure_wpgt,departure_pres,departure_tsun,destination_tavg,destination_tmin,destination_tmax,destination_prcp,destination_snow,destination_wdir,destination_wspd,destination_wpgt,destination_pres,destination_tsun
2025-01-31,4Y006,FRA,GRU,Business,First,Starter,Veg,South America,60,0.6,1.2,4.5,1.2,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,First,Main,Meat,South America,60,0.4,1.2,5.0,2.5,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,First,Main,Veg,South America,60,0.4,1.2,4.5,1.2,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,First,Main,Fish,South America,60,0.4,1.2,6.0,3.0,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,First,Dessert,Cheese,South America,60,0.6,1.2,3.5,1.8,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,First,Dessert,Sweet,South America,60,0.6,1.2,2.5,0.8,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,Second,Breakfast,Breakfast,South America,60,1.0,1.0,4.0,1.5,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,Second,Dinner,Meat,South America,60,0.6,1.2,5.0,2.5,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y006,FRA,GRU,Business,Second,Dinner,Veg,South America,60,0.6,1.2,4.5,1.2,16:46,01:46,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,20.2,17.9,25.3,8.6,,118.0,12.6,,1019.1,
2025-01-31,4Y007,FRA,LHR,Business,First,Breakfast,Breakfast,Europe,48,1.0,1.0,4.0,1.5,05:12,06:12,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,7.1,4.3,12.0,0.3,,265.0,11.0,31.0,1032.8,
2025-01-31,4Y007,FRA,LHR,Business,First,Hot Meal,Meat,Europe,48,0.6,1.2,5.0,2.5,05:12,06:12,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,7.1,4.3,12.0,0.3,,265.0,11.0,31.0,1032.8,
2025-01-31,4Y007,FRA,LHR,Business,First,Hot Meal,Veg,Europe,48,0.6,1.2,4.5,1.2,05:12,06:12,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,7.1,4.3,12.0,0.3,,265.0,11.0,31.0,1032.8,
2025-01-31,4Y008,FRA,CDG,Business,First,Breakfast,Breakfast,Europe,53,1.0,1.0,4.0,1.5,12:20,13:20,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,9.2,5.8,10.8,2.2,,289.0,13.1,27.8,1033.4,
2025-01-31,4Y008,FRA,CDG,Business,First,Hot Meal,Meat,Europe,53,0.6,1.2,5.0,2.5,12:20,13:20,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,9.2,5.8,10.8,2.2,,289.0,13.1,27.8,1033.4,
2025-01-31,4Y008,FRA,CDG,Business,First,Hot Meal,Veg,Europe,53,0.6,1.2,4.5,1.2,12:20,13:20,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,9.2,5.8,10.8,2.2,,289.0,13.1,27.8,1033.4,
2025-01-31,4Y009,FRA,MAD,Business,First,Breakfast,Breakfast,Europe,53,1.0,1.0,4.0,1.5,14:20,16:20,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,7.6,0.5,18.2,0.0,,329.0,6.1,,1035.7,
2025-01-31,4Y009,FRA,MAD,Business,First,Hot Meal,Meat,Europe,53,0.6,1.2,5.0,2.5,14:20,16:20,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,7.6,0.5,18.2,0.0,,329.0,6.1,,1035.7,
2025-01-31,4Y009,FRA,MAD,Business,First,Hot Meal,Veg,Europe,53,0.6,1.2,4.5,1.2,14:20,16:20,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,7.6,0.5,18.2,0.0,,329.0,6.1,,1035.7,
2025-01-31,4Y010,FRA,AMS,Business,First,Breakfast,Breakfast,Europe,40,1.0,1.0,4.0,1.5,16:25,17:25,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,6.5,4.1,9.2,3.2,,274.0,20.3,61.0,1029.2,
2025-01-31,4Y010,FRA,AMS,Business,First,Hot Meal,Meat,Europe,40,0.6,1.2,5.0,2.5,16:25,17:25,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,6.5,4.1,9.2,3.2,,274.0,20.3,61.0,1029.2,
2025-01-31,4Y010,FRA,AMS,Business,First,Hot Meal,Veg,Europe,40,0.6,1.2,4.5,1.2,16:25,17:25,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,6.5,4.1,9.2,3.2,,274.0,20.3,61.0,1029.2,
2025-01-31,4Y011,FRA,BCN,Business,First,Breakfast,Breakfast,Europe,45,1.0,1.0,4.0,1.5,16:33,18:33,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,11.1,7.6,15.7,0.0,,315.0,13.8,25.9,1032.6,
2025-01-31,4Y011,FRA,BCN,Business,First,Hot Meal,Meat,Europe,45,0.6,1.2,5.0,2.5,16:33,18:33,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,11.1,7.6,15.7,0.0,,315.0,13.8,25.9,1032.6,
2025-01-31,4Y011,FRA,BCN,Business,First,Hot Meal,Veg,Europe,45,0.6,1.2,4.5,1.2,16:33,18:33,02:00,cont,50.02441255,8.555200257325986,41.29694395,2.0790473629813215,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,11.1,7.6,15.7,0.0,,315.0,13.8,25.9,1032.6,
2025-01-31,4Y012,FRA,ZRH,Business,First,Breakfast,Breakfast,Europe,53,1.0,1.0,4.0,1.5,17:52,18:52,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,5.7,2.2,7.4,1.8,0.0,190.0,8.8,29.0,1033.8,
2025-01-31,4Y012,FRA,ZRH,Business,First,Hot Meal,Meat,Europe,53,0.6,1.2,5.0,2.5,17:52,18:52,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,5.7,2.2,7.4,1.8,0.0,190.0,8.8,29.0,1033.8,
2025-01-31,4Y012,FRA,ZRH,Business,First,Hot Meal,Veg,Europe,53,0.6,1.2,4.5,1.2,17:52,18:52,01:00,cont,50.02441255,8.555200257325986,47.463388050000006,8.553366081422642,6.4,-1.2,11.3,0.2,0.0,246.0,15.5,39.2,1031.6,252.0,5.7,2.2,7.4,1.8,0.0,190.0,8.8,29.0,1033.8,
2025-02-01,4Y001,FRA,JFK,Business,First,Starter,Meat,North America,39,0.6,1.2,5.0,2.5,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,First,Starter,Veg,North America,39,0.6,1.2,4.5,1.2,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,First,Main,Meat,North America,39,0.4,1.2,5.0,2.5,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,First,Main,Veg,North America,39,0.4,1.2,4.5,1.2,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,First,Main,Fish,North America,39,0.4,1.2,6.0,3.0,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,First,Dessert,Cheese,North America,39,0.6,1.2,3.5,1.8,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,First,Dessert,Sweet,North America,39,0.6,1.2,2.5,0.8,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,Second,Breakfast,Breakfast,North America,39,1.0,1.0,4.0,1.5,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,Second,Dinner,Meat,North America,39,0.6,1.2,5.0,2.5,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y001,FRA,JFK,Business,Second,Dinner,Veg,North America,39,0.6,1.2,4.5,1.2,10:42,13:42,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,5.1,2.8,5.6,4.8,0.0,349.0,13.7,,1012.3,
2025-02-01,4Y002,FRA,SIN,Business,First,Starter,Meat,Asia,52,0.6,1.2,5.0,2.5,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,First,Starter,Veg,Asia,52,0.6,1.2,4.5,1.2,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,First,Main,Meat,Asia,52,0.4,1.2,5.0,2.5,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,First,Main,Veg,Asia,52,0.4,1.2,4.5,1.2,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,First,Main,Fish,Asia,52,0.4,1.2,6.0,3.0,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,First,Dessert,Cheese,Asia,52,0.6,1.2,3.5,1.8,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,First,Dessert,Sweet,Asia,52,0.6,1.2,2.5,0.8,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,Second,Breakfast,Breakfast,Asia,52,1.0,1.0,4.0,1.5,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,Second,Dinner,Meat,Asia,52,0.6,1.2,5.0,2.5,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y002,FRA,SIN,Business,Second,Dinner,Veg,Asia,52,0.6,1.2,4.5,1.2,10:12,18:12,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,28.2,26.1,31.2,5.4,,355.0,15.9,,1012.7,
2025-02-01,4Y003,FRA,LAX,Business,First,Starter,Meat,North America,57,0.6,1.2,5.0,2.5,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,First,Starter,Veg,North America,57,0.6,1.2,4.5,1.2,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,First,Main,Meat,North America,57,0.4,1.2,5.0,2.5,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,First,Main,Veg,North America,57,0.4,1.2,4.5,1.2,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,First,Main,Fish,North America,57,0.4,1.2,6.0,3.0,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,First,Dessert,Cheese,North America,57,0.6,1.2,3.5,1.8,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,First,Dessert,Sweet,North America,57,0.6,1.2,2.5,0.8,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,Second,Breakfast,Breakfast,North America,57,1.0,1.0,4.0,1.5,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,Second,Dinner,Meat,North America,57,0.6,1.2,5.0,2.5,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y003,FRA,LAX,Business,Second,Dinner,Veg,North America,57,0.6,1.2,4.5,1.2,09:21,12:21,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,12.9,10.0,15.6,0.3,,279.0,22.7,,1013.0,
2025-02-01,4Y004,FRA,BKK,Business,First,Starter,Meat,Asia,32,0.6,1.2,5.0,2.5,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,First,Starter,Veg,Asia,32,0.6,1.2,4.5,1.2,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,First,Main,Meat,Asia,32,0.4,1.2,5.0,2.5,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,First,Main,Veg,Asia,32,0.4,1.2,4.5,1.2,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,First,Main,Fish,Asia,32,0.4,1.2,6.0,3.0,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,First,Dessert,Cheese,Asia,32,0.6,1.2,3.5,1.8,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,First,Dessert,Sweet,Asia,32,0.6,1.2,2.5,0.8,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,Second,Breakfast,Breakfast,Asia,32,1.0,1.0,4.0,1.5,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,Second,Dinner,Meat,Asia,32,0.6,1.2,5.0,2.5,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y004,FRA,BKK,Business,Second,Dinner,Veg,Asia,32,0.6,1.2,4.5,1.2,08:50,02:20,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,29.5,27.1,33.2,0.0,,196.0,10.7,,1013.2,
2025-02-01,4Y005,FRA,HND,Business,First,Starter,Meat,Asia,54,0.6,1.2,5.0,2.5,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,First,Starter,Veg,Asia,54,0.6,1.2,4.5,1.2,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,First,Main,Meat,Asia,54,0.4,1.2,5.0,2.5,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,First,Main,Veg,Asia,54,0.4,1.2,4.5,1.2,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,First,Main,Fish,Asia,54,0.4,1.2,6.0,3.0,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,First,Dessert,Cheese,Asia,54,0.6,1.2,3.5,1.8,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,First,Dessert,Sweet,Asia,54,0.6,1.2,2.5,0.8,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,Second,Breakfast,Breakfast,Asia,54,1.0,1.0,4.0,1.5,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,Second,Dinner,Meat,Asia,54,0.6,1.2,5.0,2.5,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y005,FRA,HND,Business,Second,Dinner,Veg,Asia,54,0.6,1.2,4.5,1.2,13:30,03:30,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,22.5,15.0,30.0,0.0,,38.0,3.6,,1018.1,
2025-02-01,4Y006,FRA,GRU,Business,First,Starter,Meat,South America,33,0.6,1.2,5.0,2.5,19:13,04:13,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,5.7,-0.9,10.6,0.0,0.0,213.0,17.6,45.7,1032.2,390.0,21.3,17.4,25.5,0.5,,91.0,9.8,,1018.4,
