date,flight_number,departure,destination,travel_class,service,component,dish_type,region,passengers,amount_loaded,amount_predicted_demand,amount_used,amount_missed_order,recommended_ratio,ratio,load_factor,price_per_dish,co2_per_item,items_saved,potential_cost_savings,potential_co2_savings,customer_satisfaction,departure_time,arrival_time,flight_duration,route,departure_latitude,departure_longitude,destination_latitude,destination_longitude,departure_tavg,departure_tmin,departure_tmax,departure_prcp,departure_snow,departure_wdir,departure_wspd,departure_wpgt,departure_pres,departure_tsun,destination_tavg,destination_tmin,destination_tmax,destination_prcp,destination_snow,destination_wdir,destination_wspd,destination_wpgt,destination_pres,destination_tsun
2024-03-30,4Y001,FRA,JFK,Business,First,Starter,Meat,North America,44,26,22,21,0,"0,5","0,6","1,2",5,"2,5",4,20,10,90,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,First,Starter,Veg,North America,44,26,21,20,0,"0,48","0,6","1,2","4,5","1,2",5,"22,5",6,65,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,First,Main,Meat,North America,44,17,15,16,0,"0,34","0,4","1,2",5,"2,5",0,0,0,83,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,First,Main,Veg,North America,44,17,13,14,0,"0,3","0,4","1,2","4,5","1,2",0,0,0,70,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,First,Main,Fish,North America,44,17,17,16,0,"0,39","0,4","1,2",6,3,0,0,0,95,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,First,Dessert,Cheese,North America,44,26,23,24,0,"0,52","0,6","1,2","3,5","1,8",0,0,0,73,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,First,Dessert,Sweet,North America,44,26,21,20,0,"0,48","0,6","1,2","2,5","0,8",5,"12,5",4,92,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,Second,Breakfast,,North America,44,44,42,40,0,"0,95",1,1,0,0,2,0,0,91,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,Second,Dinner,Meat,North America,44,26,23,23,0,"0,52","0,6","1,2",5,"2,5",3,15,"7,5",94,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y001,FRA,JFK,Business,Second,Dinner,Veg,North America,44,26,26,26,3,"0,59","0,6","1,2","4,5","1,2",0,0,0,100,05:23,08:23,08:00,intercont,50.02441255,8.555200257325986,40.642947899999996,-73.7793733748521,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.1,5.0,16.1,0.5,0.0,286.0,26.6,,1008.2,
2024-03-30,4Y002,FRA,SIN,Business,First,Starter,Meat,Asia,50,30,21,22,0,"0,42","0,6","1,2",5,"2,5",0,0,0,75,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,First,Starter,Veg,Asia,50,30,28,29,0,"0,56","0,6","1,2","4,5","1,2",0,0,0,66,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,First,Main,Meat,Asia,50,20,16,16,0,"0,32","0,4","1,2",5,"2,5",4,20,10,71,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,First,Main,Veg,Asia,50,20,18,19,0,"0,36","0,4","1,2","4,5","1,2",0,0,0,79,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,First,Main,Fish,Asia,50,20,18,19,0,"0,36","0,4","1,2",6,3,0,0,0,82,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,First,Dessert,Cheese,Asia,50,30,26,27,0,"0,52","0,6","1,2","3,5","1,8",0,0,0,99,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,First,Dessert,Sweet,Asia,50,30,28,27,0,"0,56","0,6","1,2","2,5","0,8",2,5,"1,6",72,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,Second,Breakfast,,Asia,50,50,48,50,1,"0,96",1,1,0,0,0,0,0,79,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,Second,Dinner,Meat,Asia,50,30,31,30,3,"0,62","0,6","1,2",5,"2,5",0,0,0,79,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y002,FRA,SIN,Business,Second,Dinner,Veg,Asia,50,30,21,22,0,"0,42","0,6","1,2","4,5","1,2",0,0,0,89,12:35,20:35,12:00,intercont,50.02441255,8.555200257325986,1.352975,103.99605546603934,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,30.3,28.0,34.0,7.2,,57.0,12.5,,1011.6,
2024-03-30,4Y003,FRA,LAX,Business,First,Starter,Meat,North America,36,21,17,16,0,"0,47","0,6","1,2",5,"2,5",4,20,10,73,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,First,Starter,Veg,North America,36,21,20,20,0,"0,56","0,6","1,2","4,5","1,2",1,"4,5","1,2",81,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,First,Main,Meat,North America,36,14,13,13,0,"0,36","0,4","1,2",5,"2,5",1,5,"2,5",78,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,First,Main,Veg,North America,36,14,9,9,0,"0,25","0,4","1,2","4,5","1,2",5,"22,5",6,85,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,First,Main,Fish,North America,36,14,14,14,5,"0,39","0,4","1,2",6,3,0,0,0,72,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,First,Dessert,Cheese,North America,36,21,18,17,0,"0,5","0,6","1,2","3,5","1,8",3,"10,5","5,4",83,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,First,Dessert,Sweet,North America,36,21,13,14,0,"0,36","0,6","1,2","2,5","0,8",0,0,0,77,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,Second,Breakfast,,North America,36,36,26,27,0,"0,72",1,1,0,0,0,0,0,99,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,Second,Dinner,Meat,North America,36,21,22,21,1,"0,61","0,6","1,2",5,"2,5",0,0,0,82,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y003,FRA,LAX,Business,Second,Dinner,Veg,North America,36,21,19,18,0,"0,53","0,6","1,2","4,5","1,2",2,9,"2,4",83,07:46,10:46,11:00,intercont,50.02441255,8.555200257325986,33.94216754999999,-118.42135906141587,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,12.2,10.0,13.3,47.5,,91.0,16.6,,1007.0,
2024-03-30,4Y004,FRA,BKK,Business,First,Starter,Meat,Asia,52,31,20,21,0,"0,38","0,6","1,2",5,"2,5",0,0,0,87,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,First,Starter,Veg,Asia,52,31,25,24,0,"0,48","0,6","1,2","4,5","1,2",6,27,"7,2",76,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,First,Main,Meat,Asia,52,20,15,16,0,"0,29","0,4","1,2",5,"2,5",0,0,0,83,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,First,Main,Veg,Asia,52,20,18,17,0,"0,35","0,4","1,2","4,5","1,2",2,9,"2,4",75,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,First,Main,Fish,Asia,52,20,14,15,0,"0,27","0,4","1,2",6,3,0,0,0,65,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,First,Dessert,Cheese,Asia,52,31,26,25,0,"0,5","0,6","1,2","3,5","1,8",5,"17,5",9,78,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,First,Dessert,Sweet,Asia,52,31,28,27,0,"0,54","0,6","1,2","2,5","0,8",3,"7,5","2,4",98,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,Second,Breakfast,,Asia,52,52,45,46,0,"0,87",1,1,0,0,0,0,0,90,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,Second,Dinner,Meat,Asia,52,31,22,21,0,"0,42","0,6","1,2",5,"2,5",9,45,"22,5",65,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y004,FRA,BKK,Business,Second,Dinner,Veg,Asia,52,31,25,25,0,"0,48","0,6","1,2","4,5","1,2",6,27,"7,2",92,16:25,09:55,10:00,intercont,50.02441255,8.555200257325986,13.68187665,100.74858027718852,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,31.6,29.0,35.1,0.0,,192.0,14.6,,1011.3,
2024-03-30,4Y005,FRA,HND,Business,First,Starter,Meat,Asia,50,30,31,29,0,"0,62","0,6","1,2",5,"2,5",0,0,0,81,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,First,Starter,Veg,Asia,50,30,25,26,0,"0,5","0,6","1,2","4,5","1,2",0,0,0,77,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,First,Main,Meat,Asia,50,20,19,19,0,"0,38","0,4","1,2",5,"2,5",1,5,"2,5",88,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,First,Main,Veg,Asia,50,20,19,18,0,"0,38","0,4","1,2","4,5","1,2",1,"4,5","1,2",77,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,First,Main,Fish,Asia,50,20,15,15,0,"0,3","0,4","1,2",6,3,5,30,15,78,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,First,Dessert,Cheese,Asia,50,30,23,23,0,"0,46","0,6","1,2","3,5","1,8",7,"24,5","12,6",91,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,First,Dessert,Sweet,Asia,50,30,25,26,0,"0,5","0,6","1,2","2,5","0,8",0,0,0,100,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,Second,Breakfast,,Asia,50,50,42,44,0,"0,84",1,1,0,0,0,0,0,93,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,Second,Dinner,Meat,Asia,50,30,23,22,0,"0,46","0,6","1,2",5,"2,5",7,35,"17,5",94,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y005,FRA,HND,Business,Second,Dinner,Veg,Asia,50,30,28,29,0,"0,56","0,6","1,2","4,5","1,2",0,0,0,75,09:03,23:03,10:00,intercont,50.02441255,8.555200257325986,21.0862162,79.0637884,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,32.4,26.0,39.0,0.0,,70.0,6.0,,1012.5,
2024-03-30,4Y006,FRA,GRU,Business,First,Starter,Meat,South America,47,28,24,23,0,"0,51","0,6","1,2",5,"2,5",4,20,10,80,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,First,Starter,Veg,South America,47,28,22,21,0,"0,47","0,6","1,2","4,5","1,2",6,27,"7,2",66,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,First,Main,Meat,South America,47,18,13,13,0,"0,28","0,4","1,2",5,"2,5",5,25,"12,5",92,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,First,Main,Veg,South America,47,18,18,18,5,"0,38","0,4","1,2","4,5","1,2",0,0,0,78,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,First,Main,Fish,South America,47,18,16,15,0,"0,34","0,4","1,2",6,3,2,12,6,98,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,First,Dessert,Cheese,South America,47,28,25,26,0,"0,53","0,6","1,2","3,5","1,8",0,0,0,67,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,First,Dessert,Sweet,South America,47,28,23,22,0,"0,49","0,6","1,2","2,5","0,8",5,"12,5",4,81,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,Second,Breakfast,,South America,47,47,45,46,0,"0,96",1,1,0,0,0,0,0,67,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,Second,Dinner,Meat,South America,47,28,21,20,0,"0,45","0,6","1,2",5,"2,5",7,35,"17,5",83,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y006,FRA,GRU,Business,Second,Dinner,Veg,South America,47,28,20,19,0,"0,43","0,6","1,2","4,5","1,2",8,36,"9,6",99,18:02,03:02,11:00,intercont,50.02441255,8.555200257325986,-23.437859000000003,-46.48055622681591,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,20.3,14.4,26.6,0.0,,112.0,6.7,,1015.7,
2024-03-30,4Y007,FRA,LHR,Business,First,Breakfast,,Europe,31,31,31,29,0,1,1,1,0,0,0,0,0,96,11:42,12:42,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.3,3.8,15.1,0.0,,139.0,10.4,32.0,994.9,
2024-03-30,4Y007,FRA,LHR,Business,First,Hot Meal,Meat,Europe,31,18,12,12,0,"0,39","0,6","1,2",5,"2,5",6,30,15,80,11:42,12:42,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.3,3.8,15.1,0.0,,139.0,10.4,32.0,994.9,
2024-03-30,4Y007,FRA,LHR,Business,First,Hot Meal,Veg,Europe,31,18,14,14,0,"0,45","0,6","1,2","4,5","1,2",4,18,"4,8",98,11:42,12:42,01:00,cont,50.02441255,8.555200257325986,51.46773895,-0.4587800741571181,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,9.3,3.8,15.1,0.0,,139.0,10.4,32.0,994.9,
2024-03-30,4Y008,FRA,CDG,Business,First,Breakfast,,Europe,31,31,32,31,1,"1,03",1,1,0,0,0,0,0,91,11:26,12:26,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,8.7,7.0,11.0,7.0,,189.0,11.0,81.5,996.5,
2024-03-30,4Y008,FRA,CDG,Business,First,Hot Meal,Meat,Europe,31,18,12,13,0,"0,39","0,6","1,2",5,"2,5",0,0,0,99,11:26,12:26,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,8.7,7.0,11.0,7.0,,189.0,11.0,81.5,996.5,
2024-03-30,4Y008,FRA,CDG,Business,First,Hot Meal,Veg,Europe,31,18,17,16,0,"0,55","0,6","1,2","4,5","1,2",1,"4,5","1,2",69,11:26,12:26,01:00,cont,50.02441255,8.555200257325986,49.0068908,2.5710819691019156,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,8.7,7.0,11.0,7.0,,189.0,11.0,81.5,996.5,
2024-03-30,4Y009,FRA,MAD,Business,First,Breakfast,,Europe,31,31,22,22,0,"0,71",1,1,0,0,9,0,0,77,13:50,15:50,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,7.4,3.1,13.1,11.1,,170.0,16.1,,995.4,
2024-03-30,4Y009,FRA,MAD,Business,First,Hot Meal,Meat,Europe,31,18,14,15,0,"0,45","0,6","1,2",5,"2,5",0,0,0,86,13:50,15:50,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,7.4,3.1,13.1,11.1,,170.0,16.1,,995.4,
2024-03-30,4Y009,FRA,MAD,Business,First,Hot Meal,Veg,Europe,31,18,15,16,0,"0,48","0,6","1,2","4,5","1,2",0,0,0,84,13:50,15:50,02:00,cont,50.02441255,8.555200257325986,40.4952269,-3.573373302702902,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,7.4,3.1,13.1,11.1,,170.0,16.1,,995.4,
2024-03-30,4Y010,FRA,AMS,Business,First,Breakfast,,Europe,49,49,49,48,0,1,1,1,0,0,0,0,0,74,10:58,11:58,01:00,cont,50.02441255,8.555200257325986,52.32698005,4.74150530038293,10.5,7.4,14.4,2.8,0.0,58.0,7.9,19.8,999.8,6.0,8.9,5.5,11.5,4.1,,195.0,10.9,35.0,996.8,
