date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;amount_loaded;amount_predicted_demand;amount_used;amount_missed_order;recommended_ratio;ratio;load_factor;price_per_dish;co2_per_item;items_saved;potential_cost_savings;potential_co2_savings;customer_satisfaction;departure_time;arrival_time;flight_duration;route
2024-04-14;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;47;47;37;37;0;0,79;1;1;0;0;10;0;0;71;08:38;11:38;08:00;intercont
2024-04-14;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;47;28;19;20;0;0,4;0,6;1,2;5;2,5;0;0;0;97;08:38;11:38;08:00;intercont
2024-04-14;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;47;28;18;19;0;0,38;0,6;1,2;4,5;1,2;0;0;0;90;08:38;11:38;08:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;44;26;23;22;0;0,52;0,6;1,2;5;2,5;3;15;7,5;76;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;44;26;25;24;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;94;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;44;17;12;12;0;0,27;0,4;1,2;5;2,5;5;25;12,5;78;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;44;17;18;17;1;0,41;0,4;1,2;4,5;1,2;0;0;0;67;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;44;17;15;15;0;0,34;0,4;1,2;6;3;2;12;6;99;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;44;26;20;21;0;0,45;0,6;1,2;3,5;1,8;0;0;0;81;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;44;26;22;21;0;0,5;0,6;1,2;2,5;0,8;4;10;3,2;76;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;44;44;38;39;0;0,86;1;1;0;0;0;0;0;71;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;44;26;20;21;0;0,45;0,6;1,2;5;2,5;0;0;0;74;06:37;14:37;12:00;intercont
2024-04-14;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;44;26;23;23;0;0,52;0,6;1,2;4,5;1,2;3;13,5;3,6;85;06:37;14:37;12:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;44;26;22;23;0;0,5;0,6;1,2;5;2,5;0;0;0;97;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;44;26;19;19;0;0,43;0,6;1,2;4,5;1,2;7;31,5;8,4;85;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Main;Meat;North America;44;17;11;12;0;0,25;0,4;1,2;5;2,5;0;0;0;94;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Main;Veg;North America;44;17;16;16;0;0,36;0,4;1,2;4,5;1,2;1;4,5;1,2;67;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Main;Fish;North America;44;17;15;15;0;0,34;0,4;1,2;6;3;2;12;6;76;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;44;26;27;26;3;0,61;0,6;1,2;3,5;1,8;0;0;0;87;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;44;26;24;25;0;0,55;0,6;1,2;2,5;0,8;0;0;0;67;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;44;44;29;30;0;0,66;1;1;0;0;0;0;0;72;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;44;26;22;21;0;0,5;0,6;1,2;5;2,5;4;20;10;78;12:10;15:10;11:00;intercont
2024-04-14;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;44;26;21;20;0;0,48;0,6;1,2;4,5;1,2;5;22,5;6;77;12:10;15:10;11:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;38;22;17;16;0;0,45;0,6;1,2;5;2,5;5;25;12,5;84;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;38;22;18;18;0;0,47;0,6;1,2;4,5;1,2;4;18;4,8;67;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;38;15;10;11;0;0,26;0,4;1,2;5;2,5;0;0;0;93;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;38;15;14;14;0;0,37;0,4;1,2;4,5;1,2;1;4,5;1,2;100;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;38;15;11;11;0;0,29;0,4;1,2;6;3;4;24;12;69;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;38;22;21;21;0;0,55;0,6;1,2;3,5;1,8;1;3,5;1,8;92;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;38;22;18;17;0;0,47;0,6;1,2;2,5;0,8;4;10;3,2;80;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;38;38;35;35;0;0,92;1;1;0;0;3;0;0;89;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;38;22;17;16;0;0,45;0,6;1,2;5;2,5;5;25;12,5;93;12:55;06:25;10:00;intercont
2024-04-14;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;38;22;17;18;0;0,45;0,6;1,2;4,5;1,2;0;0;0;80;12:55;06:25;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;43;25;20;19;0;0,47;0,6;1,2;5;2,5;5;25;12,5;74;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;43;25;21;20;0;0,49;0,6;1,2;4,5;1,2;4;18;4,8;92;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Main;Meat;Asia;43;17;10;11;0;0,23;0,4;1,2;5;2,5;0;0;0;75;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Main;Veg;Asia;43;17;13;14;0;0,3;0,4;1,2;4,5;1,2;0;0;0;92;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Main;Fish;Asia;43;17;15;15;0;0,35;0,4;1,2;6;3;2;12;6;96;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;43;25;16;17;0;0,37;0,6;1,2;3,5;1,8;0;0;0;81;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;43;25;17;17;0;0,4;0,6;1,2;2,5;0,8;8;20;6,4;89;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;43;43;40;39;0;0,93;1;1;0;0;3;0;0;68;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;43;25;24;24;0;0,56;0,6;1,2;5;2,5;1;5;2,5;81;11:01;01:01;10:00;intercont
2024-04-14;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;43;25;17;18;0;0,4;0,6;1,2;4,5;1,2;0;0;0;81;11:01;01:01;10:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;45;27;24;23;0;0,53;0,6;1,2;5;2,5;3;15;7,5;87;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;45;27;22;22;0;0,49;0,6;1,2;4,5;1,2;5;22,5;6;89;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Main;Meat;South America;45;18;18;17;0;0,4;0,4;1,2;5;2,5;0;0;0;66;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Main;Veg;South America;45;18;13;13;0;0,29;0,4;1,2;4,5;1,2;5;22,5;6;92;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Main;Fish;South America;45;18;11;12;0;0,24;0,4;1,2;6;3;0;0;0;82;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;45;27;19;18;0;0,42;0,6;1,2;3,5;1,8;8;28;14,4;99;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;45;27;26;25;0;0,58;0,6;1,2;2,5;0,8;1;2,5;0,8;99;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;45;45;38;38;0;0,84;1;1;0;0;7;0;0;91;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;45;27;26;27;5;0,58;0,6;1,2;5;2,5;0;0;0;67;20:34;05:34;11:00;intercont
2024-04-14;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;45;27;22;21;0;0,49;0,6;1,2;4,5;1,2;5;22,5;6;68;20:34;05:34;11:00;intercont
2024-04-14;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;60;60;55;55;0;0,92;1;1;0;0;5;0;0;93;07:02;08:02;01:00;cont
2024-04-14;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;60;36;27;27;0;0,45;0,6;1,2;5;2,5;9;45;22,5;93;07:02;08:02;01:00;cont
2024-04-14;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;60;36;25;25;0;0,42;0,6;1,2;4,5;1,2;11;49,5;13,2;91;07:02;08:02;01:00;cont
2024-04-14;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;53;53;50;52;0;0,94;1;1;0;0;0;0;0;96;07:16;08:16;01:00;cont
2024-04-14;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;53;31;31;29;0;0,58;0,6;1,2;5;2,5;0;0;0;81;07:16;08:16;01:00;cont
2024-04-14;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;53;31;27;26;0;0,51;0,6;1,2;4,5;1,2;4;18;4,8;86;07:16;08:16;01:00;cont
2024-04-14;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;47;47;34;32;0;0,72;1;1;0;0;13;0;0;79;08:21;10:21;02:00;cont
2024-04-14;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;47;28;24;24;0;0,51;0,6;1,2;5;2,5;4;20;10;84;08:21;10:21;02:00;cont
2024-04-14;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;47;28;26;26;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;65;08:21;10:21;02:00;cont
2024-04-14;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;40;40;27;28;0;0,68;1;1;0;0;0;0;0;75;18:22;19:22;01:00;cont
2024-04-14;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;40;24;24;24;5;0,6;0,6;1,2;5;2,5;0;0;0;76;18:22;19:22;01:00;cont
2024-04-14;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;40;24;20;19;0;0,5;0,6;1,2;4,5;1,2;4;18;4,8;70;18:22;19:22;01:00;cont
2024-04-14;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;32;32;34;32;3;1,06;1;1;0;0;0;0;0;74;17:28;19:28;02:00;cont
2024-04-14;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;32;19;18;19;1;0,56;0,6;1,2;5;2,5;0;0;0;94;17:28;19:28;02:00;cont
2024-04-14;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;32;19;17;16;0;0,53;0,6;1,2;4,5;1,2;2;9;2,4;77;17:28;19:28;02:00;cont
2024-04-14;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;55;55;50;48;0;0,91;1;1;0;0;5;0;0;69;17:39;18:39;01:00;cont
2024-04-14;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;55;33;24;23;0;0,44;0,6;1,2;5;2,5;9;45;22,5;95;17:39;18:39;01:00;cont
2024-04-14;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;55;33;22;23;0;0,4;0,6;1,2;4,5;1,2;0;0;0;75;17:39;18:39;01:00;cont
2024-04-15;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;57;34;30;29;0;0,53;0,6;1,2;5;2,5;4;20;10;92;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;57;34;31;31;0;0,54;0,6;1,2;4,5;1,2;3;13,5;3,6;97;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;First;Main;Meat;North America;57;22;19;18;0;0,33;0,4;1,2;5;2,5;3;15;7,5;97;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;First;Main;Veg;North America;57;22;15;16;0;0,26;0,4;1,2;4,5;1,2;0;0;0;84;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;First;Main;Fish;North America;57;22;16;17;0;0,28;0,4;1,2;6;3;0;0;0;71;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;57;34;28;27;0;0,49;0,6;1,2;3,5;1,8;6;21;10,8;72;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;57;34;28;29;0;0,49;0,6;1,2;2,5;0,8;0;0;0;79;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;57;57;47;47;0;0,82;1;1;0;0;10;0;0;86;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;57;34;32;33;0;0,56;0,6;1,2;5;2,5;0;0;0;76;10:28;13:28;08:00;intercont
2024-04-15;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;57;34;28;28;0;0,49;0,6;1,2;4,5;1,2;6;27;7,2;99;10:28;13:28;08:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;52;31;20;21;0;0,38;0,6;1,2;5;2,5;0;0;0;100;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;52;31;28;27;0;0,54;0,6;1,2;4,5;1,2;3;13,5;3,6;72;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;52;20;16;15;0;0,31;0,4;1,2;5;2,5;4;20;10;65;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;52;20;14;15;0;0,27;0,4;1,2;4,5;1,2;0;0;0;96;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;52;20;15;16;0;0,29;0,4;1,2;6;3;0;0;0;71;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;52;31;29;28;0;0,56;0,6;1,2;3,5;1,8;2;7;3,6;93;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;52;31;27;26;0;0,52;0,6;1,2;2,5;0,8;4;10;3,2;76;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;52;52;41;41;0;0,79;1;1;0;0;11;0;0;77;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;52;31;30;30;0;0,58;0,6;1,2;5;2,5;1;5;2,5;97;07:09;15:09;12:00;intercont
2024-04-15;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;52;31;26;27;0;0,5;0,6;1,2;4,5;1,2;0;0;0;99;07:09;15:09;12:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;59;35;25;25;0;0,42;0,6;1,2;5;2,5;10;50;25;84;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;59;35;36;34;0;0,61;0,6;1,2;4,5;1,2;0;0;0;80;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Main;Meat;North America;59;23;23;22;0;0,39;0,4;1,2;5;2,5;0;0;0;67;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Main;Veg;North America;59;23;22;22;0;0,37;0,4;1,2;4,5;1,2;1;4,5;1,2;81;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Main;Fish;North America;59;23;22;21;0;0,37;0,4;1,2;6;3;1;6;3;73;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;59;35;33;34;0;0,56;0,6;1,2;3,5;1,8;0;0;0;97;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;59;35;24;25;0;0,41;0,6;1,2;2,5;0,8;0;0;0;80;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;59;59;42;43;0;0,71;1;1;0;0;0;0;0;66;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;59;35;30;30;0;0,51;0,6;1,2;5;2,5;5;25;12,5;75;10:22;13:22;11:00;intercont
2024-04-15;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;59;35;34;34;0;0,58;0,6;1,2;4,5;1,2;1;4,5;1,2;85;10:22;13:22;11:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;44;26;20;21;0;0,45;0,6;1,2;5;2,5;0;0;0;67;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;44;26;25;24;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;72;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;44;17;16;15;0;0,36;0,4;1,2;5;2,5;1;5;2,5;88;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;44;17;15;16;0;0,34;0,4;1,2;4,5;1,2;0;0;0;66;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;44;17;15;15;0;0,34;0,4;1,2;6;3;2;12;6;93;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;44;26;18;18;0;0,41;0,6;1,2;3,5;1,8;8;28;14,4;91;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;44;26;17;18;0;0,39;0,6;1,2;2,5;0,8;0;0;0;73;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;44;44;36;36;0;0,82;1;1;0;0;8;0;0;84;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;44;26;20;19;0;0,45;0,6;1,2;5;2,5;6;30;15;96;12:45;06:15;10:00;intercont
2024-04-15;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;44;26;20;20;0;0,45;0,6;1,2;4,5;1,2;6;27;7,2;72;12:45;06:15;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;59;35;30;31;0;0,51;0,6;1,2;5;2,5;0;0;0;93;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;59;35;31;32;0;0,53;0,6;1,2;4,5;1,2;0;0;0;99;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Main;Meat;Asia;59;23;23;23;1;0,39;0,4;1,2;5;2,5;0;0;0;77;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Main;Veg;Asia;59;23;17;16;0;0,29;0,4;1,2;4,5;1,2;6;27;7,2;65;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Main;Fish;Asia;59;23;20;20;0;0,34;0,4;1,2;6;3;3;18;9;83;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;59;35;24;25;0;0,41;0,6;1,2;3,5;1,8;0;0;0;84;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;59;35;25;24;0;0,42;0,6;1,2;2,5;0,8;10;25;8;75;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;59;59;59;59;1;1;1;1;0;0;0;0;0;95;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;59;35;29;29;0;0,49;0,6;1,2;5;2,5;6;30;15;94;05:54;19:54;10:00;intercont
2024-04-15;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;59;35;33;34;0;0,56;0,6;1,2;4,5;1,2;0;0;0;87;05:54;19:54;10:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;45;27;18;18;0;0,4;0,6;1,2;5;2,5;9;45;22,5;90;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;45;27;22;23;0;0,49;0,6;1,2;4,5;1,2;0;0;0;90;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Main;Meat;South America;45;18;16;17;0;0,36;0,4;1,2;5;2,5;0;0;0;66;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Main;Veg;South America;45;18;12;13;0;0,27;0,4;1,2;4,5;1,2;0;0;0;94;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Main;Fish;South America;45;18;16;17;0;0,36;0,4;1,2;6;3;0;0;0;69;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;45;27;18;18;0;0,4;0,6;1,2;3,5;1,8;9;31,5;16,2;91;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;45;27;21;21;0;0,47;0,6;1,2;2,5;0,8;6;15;4,8;73;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;45;45;38;40;0;0,84;1;1;0;0;0;0;0;87;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;45;27;23;22;0;0,51;0,6;1,2;5;2,5;4;20;10;71;20:42;05:42;11:00;intercont
2024-04-15;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;45;27;26;26;0;0,58;0,6;1,2;4,5;1,2;1;4,5;1,2;71;20:42;05:42;11:00;intercont
2024-04-15;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;57;57;46;46;0;0,81;1;1;0;0;11;0;0;95;11:56;12:56;01:00;cont
2024-04-15;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;57;34;34;32;0;0,6;0,6;1,2;5;2,5;0;0;0;93;11:56;12:56;01:00;cont
2024-04-15;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;57;34;29;29;0;0,51;0,6;1,2;4,5;1,2;5;22,5;6;66;11:56;12:56;01:00;cont
2024-04-15;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;54;54;49;49;0;0,91;1;1;0;0;5;0;0;99;05:51;06:51;01:00;cont
2024-04-15;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;54;32;28;28;0;0,52;0,6;1,2;5;2,5;4;20;10;93;05:51;06:51;01:00;cont
2024-04-15;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;54;32;31;29;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;82;05:51;06:51;01:00;cont
2024-04-15;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;33;33;32;30;0;0,97;1;1;0;0;1;0;0;82;09:15;11:15;02:00;cont
2024-04-15;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;33;19;13;14;0;0,39;0,6;1,2;5;2,5;0;0;0;80;09:15;11:15;02:00;cont
2024-04-15;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;33;19;13;14;0;0,39;0,6;1,2;4,5;1,2;0;0;0;84;09:15;11:15;02:00;cont
2024-04-15;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;36;36;27;28;0;0,75;1;1;0;0;0;0;0;71;17:13;18:13;01:00;cont
2024-04-15;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;36;21;13;14;0;0,36;0,6;1,2;5;2,5;0;0;0;87;17:13;18:13;01:00;cont
2024-04-15;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;36;21;20;21;4;0,56;0,6;1,2;4,5;1,2;0;0;0;93;17:13;18:13;01:00;cont
2024-04-15;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;52;52;48;46;0;0,92;1;1;0;0;4;0;0;99;14:43;16:43;02:00;cont
2024-04-15;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;52;31;28;27;0;0,54;0,6;1,2;5;2,5;3;15;7,5;68;14:43;16:43;02:00;cont
2024-04-15;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;52;31;22;23;0;0,42;0,6;1,2;4,5;1,2;0;0;0;80;14:43;16:43;02:00;cont
2024-04-15;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;36;36;26;27;0;0,72;1;1;0;0;0;0;0;77;14:38;15:38;01:00;cont
2024-04-15;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;36;21;21;21;1;0,58;0,6;1,2;5;2,5;0;0;0;99;14:38;15:38;01:00;cont
2024-04-15;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;36;21;18;18;0;0,5;0,6;1,2;4,5;1,2;3;13,5;3,6;81;14:38;15:38;01:00;cont
2024-04-16;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;56;33;28;28;0;0,5;0,6;1,2;5;2,5;5;25;12,5;82;07:12;10:12;08:00;intercont
2024-04-16;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;56;33;26;25;0;0,46;0,6;1,2;4,5;1,2;7;31,5;8,4;98;07:12;10:12;08:00;intercont
2024-04-16;4Y001;FRA;JFK;Business;First;Main;Meat;North America;56;22;20;21;0;0,36;0,4;1,2;5;2,5;0;0;0;99;07:12;10:12;08:00;intercont
2024-04-16;4Y001;FRA;JFK;Business;First;Main;Veg;North America;56;22;16;15;0;0,29;0,4;1,2;4,5;1,2;6;27;7,2;77;07:12;10:12;08:00;intercont
2024-04-16;4Y001;FRA;JFK;Business;First;Main;Fish;North America;56;22;23;22;1;0,41;0,4;1,2;6;3;0;0;0;68;07:12;10:12;08:00;intercont
